a,b,c,e,idx
27.759920634920633,20.867460317460317,47.63551587301587,3.7371031746031744,76755
15.299489795918365,14.290306122448978,57.755442176870744,12.654761904761907,80851
16.73392857142857,13.246626984126983,46.35218253968254,23.6672619047619,76761
28.796230158730157,18.934325396825393,38.19761904761904,14.071825396825396,76764
9.844246031746033,18.521825396825395,44.38055555555556,27.25337301587302,76778
10.843650793650793,24.96058201058201,49.34417989417989,14.851587301587301,76790
11.793650793650793,24.133862433862433,35.12063492063491,28.951851851851853,76794
56.42592592592593,16.444973544973546,22.303174603174604,4.825925925925926,76796
68.20659340659341,22.192307692307693,8.562637362637362,1.0384615384615385,83051
74.47692307692309,14.857509157509158,10.356043956043957,0.30952380952380953,83055
16.95238095238095,12.993772893772892,29.410073260073265,40.64377289377289,83059
12.369047619047619,17.9981684981685,40.08516483516484,29.54761904761905,83083
9.876739926739928,23.84725274725275,38.59706959706959,27.678937728937733,83087
13.371794871794872,22.68333333333333,41.298168498168494,22.6467032967033,83089
54.529853479853486,27.058424908424907,12.75018315018315,5.661538461538462,83091
21.097402597402596,29.452380952380953,36.0943722943723,13.355844155844155,83107
89.22985347985347,6.728937728937728,4.041208791208792,0.0,83117
54.73351648351648,24.615384615384617,12.45824175824176,8.192857142857143,83127
41.11515151515152,17.593939393939394,34.73787878787879,6.553030303030303,83131
17.464285714285715,29.092857142857145,24.642857142857146,28.8,83133
18.597619047619048,26.345,31.845952380952383,23.211428571428574,83135
59.696969696969695,18.915151515151514,16.104545454545455,5.283333333333333,83137
21.222727272727273,47.356060606060616,17.681818181818183,13.739393939393938,83139
26.162987012987013,33.99307359307359,14.365800865800868,25.478138528138526,83141
21.267857142857142,18.330952380952382,34.589285714285715,25.81190476190476,83143
4.475,18.858333333333334,33.525,43.141666666666666,83145
62.194444444444436,13.265873015873018,21.27678571428571,3.262896825396826,83151
77.91547619047618,4.6875,17.230357142857144,0.16666666666666666,83153
63.2875,10.306944444444445,24.334722222222222,2.0708333333333333,83157
25.28354978354978,26.527056277056275,24.286580086580088,23.902813852813857,83163
66.2047619047619,8.01839826839827,23.71320346320346,2.0636363636363635,115931
81.14069264069263,6.324675324675325,11.784632034632034,0.75,83171
16.185064935064933,46.68809523809523,23.256060606060604,13.87077922077922,83175
31.785497835497836,23.889826839826842,38.81688311688312,5.507792207792207,83178
54.48148148148149,10.166666666666666,32.02777777777778,3.3240740740740744,115949
12.650793650793652,25.08015873015873,37.94047619047619,24.32857142857143,115951
34.037142857142854,24.997142857142855,22.640238095238093,18.32547619047619,115953
70.2564935064935,6.675974025974026,20.93116883116883,2.1363636363636362,115957
77.74480519480518,5.217965367965368,16.88138528138528,0.15584415584415584,83190
87.23376623376623,6.146753246753247,6.219480519480519,0.4,115959
64.37012987012987,12.588311688311688,19.74177489177489,3.29978354978355,83192
80.73354978354979,6.958225108225108,11.903030303030304,0.4051948051948052,115961
32.42186147186147,27.023809523809522,31.525108225108227,9.029220779220779,115965
31.222943722943725,32.19588744588745,24.888528138528137,11.692640692640692,115967
18.174025974025973,17.4491341991342,44.99848484848485,19.378354978354977,115969
28.32229437229437,30.756709956709958,33.4560606060606,7.464935064935065,115971
17.196969696969695,18.52878787878788,49.962121212121204,14.312121212121212,115985
19.62857142857143,33.51168831168831,33.37337662337663,13.486363636363636,115987
22.803571428571427,30.91071428571429,23.4047619047619,22.88095238095238,115989
28.79126984126984,32.78472222222223,25.88134920634921,12.54265873015873,77081
20.35813492063492,24.057936507936507,27.063888888888883,28.52003968253968,77083
81.65972222222221,6.110714285714287,11.69623015873016,0.5333333333333333,115995
60.49603174603175,25.596230158730155,13.366071428571429,0.5416666666666666,115997
53.35476190476191,28.96785714285714,16.21765873015873,1.4597222222222221,115999
3.9345238095238093,40.881904761904764,30.59666666666667,24.586904761904762,77089
58.125,28.43452380952381,12.62797619047619,0.8125,116001
54.607142857142854,10.42989417989418,32.18915343915344,2.7738095238095237,77091
19.694444444444446,26.522222222222222,21.641666666666666,32.14166666666667,116003
26.277777777777775,23.525000000000002,38.57281746031746,11.624404761904762,116005
11.80952380952381,27.622420634920633,35.669642857142854,24.8984126984127,116007
35.91282051282052,44.21666666666666,15.067948717948717,4.802564102564102,34094
43.9281746031746,23.04742063492064,18.29424603174603,14.73015873015873,116015
18.444805194805195,30.092640692640693,33.493506493506494,17.96904761904762,77105
56.35912698412698,17.019246031746032,15.437301587301588,11.184325396825399,116017
45.53968253968253,19.49781746031746,24.15535714285714,10.807142857142855,116019
17.82216117216117,32.32142857142857,25.525274725274723,24.33113553113553,34102
20.535714285714285,20.74090909090909,35.36233766233766,23.36103896103896,116027
76.97692307692309,8.685897435897436,12.844871794871796,1.4923076923076921,34111
18.001731601731603,22.52770562770563,29.271212121212116,30.19935064935065,116033
22.543939393939397,16.901515151515152,50.592424242424244,9.962121212121211,116035
32.63852813852814,25.153896103896102,23.9439393939394,18.263636363636365,77124
10.189484126984128,31.021626984126982,32.52261904761905,26.266269841269843,116037
18.957539682539686,33.09444444444445,23.091269841269845,24.85674603174603,116039
11.67261904761905,23.25654761904762,27.526587301587302,37.544246031746034,116041
27.604978354978357,26.209956709956714,21.435714285714287,24.74935064935065,77130
14.782738095238095,20.431547619047617,52.830753968253966,11.954960317460317,116045
74.9599567099567,14.082683982683983,10.548268398268398,0.4090909090909091,77134
10.282738095238095,31.993253968253963,36.26706349206349,21.456944444444446,116047
76.52489177489177,9.698917748917749,11.76861471861472,2.007575757575758,77136
19.4265873015873,26.087103174603175,36.27619047619048,18.21011904761905,116051
23.216233766233767,24.887012987012987,28.040692640692637,23.85606060606061,77142
69.57077922077922,20.234199134199134,9.391991341991343,0.8030303030303031,77154
22.733766233766236,27.23008658008658,42.529220779220786,7.506926406926408,77165
21.08203463203463,35.95627705627705,26.304112554112553,16.65757575757576,77171
23.23313492063492,33.76468253968253,38.400396825396825,4.601785714285715,124283
25.623376623376625,28.662337662337666,37.877272727272725,7.837012987012988,77195
8.133699633699633,20.763003663003662,34.15494505494506,36.94835164835165,124299
8.635347985347986,26.66758241758242,37.14468864468864,27.552380952380954,114073
11.133333333333335,26.415750915750912,23.50934065934066,38.941575091575096,114075
32.18003663003663,31.174358974358977,28.055860805860807,8.58974358974359,83360
21.306410256410253,30.18736263736264,39.19304029304029,9.313186813186814,114081
74.21794871794872,7.063736263736264,18.71831501831502,0.0,83362
6.41025641025641,19.53205128205128,34.070512820512825,39.98717948717948,114083
57.41245421245421,17.984798534798536,17.907326007326006,6.695421245421246,83365
2.5276556776556776,31.334065934065936,32.81318681318681,33.32509157509158,83372
21.42252747252747,43.497802197802194,21.842490842490843,13.237179487179485,124339
8.033503401360544,48.670748299319726,26.70561224489796,16.590136054421766,34235
31.53095238095238,32.844217687074824,19.439965986394558,16.184863945578233,34237
36.27202380952381,26.459722222222222,28.845039682539678,8.423214285714286,83394
44.11607142857142,34.154761904761905,13.480158730158728,8.249007936507935,83396
38.96329365079365,20.23015873015873,28.32043650793651,12.486111111111112,83400
39.44186507936508,14.221230158730156,33.273412698412706,13.063492063492063,83402
17.051515151515154,30.1508658008658,31.088961038961042,21.70865800865801,83410
6.971861471861473,30.23138528138528,30.331168831168835,32.465584415584416,83412
53.23593073593074,18.284632034632036,14.38095238095238,14.098484848484846,83414
18.982993197278915,25.507653061224488,29.084013605442177,26.425340136054423,34264
37.40389610389611,20.244805194805192,31.97164502164502,10.379653679653678,83416
24.11796536796537,33.57142857142857,30.395021645021643,11.915584415584414,83418
46.03968253968254,20.32142857142857,21.2202380952381,12.418650793650796,34268
17.035714285714285,33.83766233766234,18.94480519480519,30.181818181818183,83422
18.632417582417585,23.223626373626367,42.59175824175826,15.552197802197803,34274
11.762820512820513,24.065018315018317,36.795421245421245,27.376739926739926,34280
77.90201465201466,15.849999999999998,5.471062271062271,0.7769230769230769,34282
24.53846153846154,38.40512820512821,24.22307692307692,12.833333333333334,34288
26.98313492063492,36.10337301587302,25.004761904761903,11.908730158730158,77330
17.824603174603173,14.180952380952379,54.0234126984127,13.971031746031748,77334
10.536111111111111,31.991666666666664,37.666666666666664,19.805555555555554,77336
9.534722222222223,34.90853174603174,42.00694444444444,13.549801587301587,77338
78.81904761904761,12.371626984126983,8.59265873015873,0.21666666666666667,124471
79.56884920634921,12.741071428571429,7.215873015873016,0.47420634920634924,124477
18.12838827838828,28.092673992673994,31.425457875457877,22.35347985347985,124487
21.697802197802197,30.784065934065932,25.487912087912086,22.030219780219777,124489
17.799999999999997,22.730555555555554,32.583333333333336,26.886111111111116,124523
19.876623376623375,32.81320346320346,19.314285714285717,27.995887445887448,83564
18.188888888888886,23.23611111111111,48.23472222222222,10.340277777777777,124525
48.30873015873016,18.208531746031746,21.221230158730158,12.261507936507934,124529
73.39861111111111,12.16527777777778,13.656944444444443,0.7791666666666667,124531
7.873376623376624,41.13506493506494,24.60021645021645,26.391341991341992,83572
32.411904761904765,21.502014652014648,29.903296703296704,16.182783882783884,71285
15.930357142857142,43.515277777777776,13.6734126984127,26.88095238095238,34423
17.668650793650794,22.22003968253968,50.02896825396825,10.082341269841269,71290
20.79861111111111,35.46488095238095,15.991468253968252,27.745039682539687,83580
10.216666666666667,34.80099206349207,27.77857142857143,27.203769841269835,83582
17.320833333333333,18.663690476190478,19.879761904761903,44.13571428571428,83584
5.773809523809525,50.30813492063492,20.424603174603174,23.49345238095238,83586
20.125324675324674,19.973593073593072,23.747402597402598,36.15367965367965,34435
38.51298701298701,20.31168831168831,22.03722943722944,19.138095238095236,34437
54.768614718614714,19.383549783549782,14.922943722943723,10.924891774891776,83590
28.98441558441558,27.853246753246754,27.02922077922078,16.133116883116887,34439
58.32402597402597,24.4465367965368,16.106709956709956,1.1227272727272728,83592
83.62640692640694,10.992424242424244,4.994805194805194,0.38636363636363635,34441
25.613553113553113,27.514652014652015,30.764652014652015,16.107142857142858,71306
83.77083333333333,11.503968253968253,4.412698412698412,0.3125,83594
19.377579365079367,16.283730158730158,53.450992063492066,10.887698412698413,83600
12.041666666666666,27.86884920634921,33.57301587301587,26.516468253968252,114405
11.286904761904763,20.26388888888889,43.6936507936508,24.755555555555556,114413
21.243589743589745,22.40842490842491,49.56739926739927,6.7805860805860805,114421
27.838644688644685,18.473076923076924,32.376007326007326,21.312271062271066,114429
24.557692307692307,27.828937728937735,18.427472527472528,29.185897435897434,114435
78.50036630036631,10.485897435897439,10.380952380952381,0.6327838827838826,114437
18.61172161172161,25.927106227106226,40.326556776556785,15.134615384615385,114439
87.17527472527473,7.537545787545787,5.144322344322344,0.14285714285714285,114443
68.32289377289376,24.39304029304029,6.2987179487179485,0.9853479853479853,114449
47.53724489795919,23.028061224489797,19.72908163265306,9.70561224489796,112445
54.4639455782313,22.277891156462584,18.525680272108843,4.732482993197279,112449
78.08809523809525,6.798469387755103,14.559863945578233,0.5535714285714285,112457
26.03775510204082,27.54030612244898,35.41581632653062,11.006122448979593,112463
22.695604395604395,31.121062271062275,24.577289377289375,21.606043956043955,112469
17.494505494505493,22.25274725274725,43.351282051282055,16.9014652014652,112487
55.491025641025644,23.907692307692304,18.524358974358975,2.076923076923077,112491
73.0459706959707,13.662087912087912,12.474175824175823,0.8177655677655676,112497
30.798412698412694,26.016468253968256,38.33412698412698,4.850992063492064,112501
10.117063492063492,16.64186507936508,41.547619047619044,31.693452380952376,71543
9.081944444444446,27.581944444444442,35.523611111111116,27.8125,71545
8.276190476190477,32.547619047619044,16.20595238095238,42.970238095238095,112511
18.310884353741496,21.939455782312926,49.16292517006802,10.58673469387755,124799
59.72123015873016,20.519642857142856,11.954563492063492,7.804563492063493,112513
13.271978021978022,26.343406593406595,31.551648351648353,28.832967032967034,124807
16.621794871794872,16.28333333333333,35.0518315018315,32.04304029304029,124809
34.526373626373626,36.153296703296704,18.06703296703297,11.253296703296702,124825
87.77179487179487,6.875641025641026,5.352564102564102,0.0,124827
6.598129251700679,21.622789115646263,45.973809523809514,25.805272108843536,124835
33.735347985347985,19.965018315018316,29.368681318681315,16.930952380952384,124843
87.6120879120879,2.6941391941391943,7.335164835164834,2.3586080586080587,124849
79.11666666666667,13.736111111111112,6.897222222222221,0.25,71609
21.252197802197802,11.43040293040293,26.30677655677656,41.01062271062271,124861
17.800595238095237,37.215873015873015,27.793055555555554,17.190476190476186,71615
10.053296703296704,23.763919413919417,39.22857142857142,26.954212454212456,124863
7.371978021978022,29.002197802197806,41.317032967032965,22.308791208791206,124865
84.6329365079365,6.085714285714285,9.010515873015873,0.2708333333333333,71619
25.905677655677657,21.432051282051283,39.23150183150183,13.430769230769233,124867
90.40779220779221,0.7954545454545454,8.796753246753246,0.0,124871
17.270562770562773,36.584848484848486,33.46601731601731,12.678571428571427,124873
43.64742063492063,27.52996031746032,18.636309523809523,10.186309523809523,71627
46.31038961038961,19.438095238095237,18.192640692640694,16.05887445887446,124875
23.890043290043288,20.522077922077923,51.19610389610389,4.391774891774892,124879
90.17404761904763,1.099761904761905,8.726190476190476,0.0,71633
7.79004329004329,25.837878787878786,27.12619047619048,39.24588744588745,124881
13.583809523809524,42.23690476190476,22.535952380952384,21.643333333333334,71639
52.55972222222221,16.945833333333333,21.01111111111111,9.483333333333334,124887
29.498534798534802,37.26703296703297,25.12875457875458,8.105677655677656,73706
48.57380952380953,22.58968253968254,23.592063492063495,5.2444444444444445,124907
17.634920634920636,41.65767195767196,23.09365079365079,17.613756613756614,124909
33.842063492063495,18.028968253968255,36.242063492063494,11.886904761904761,73712
69.5578231292517,17.942176870748302,12.410714285714286,0.08928571428571429,79859
10.647916666666665,25.2125,23.710416666666667,40.42916666666667,124915
44.9469387755102,33.64455782312925,19.929421768707478,1.4790816326530611,79869
21.382823129251705,10.265816326530613,52.530102040816324,15.821258503401358,79871
